CpuId,"CpuName",Bus speed,BX806735120,BX806735122,BX806736128,BX806736130,BX806736134,BX806736138,BX806736140,BX806736142,BX806736148,BX806736152,BX806738160,BX806738164,BX806738170,BX806738176,BX806738180,BX806895320,BX806896330,BX806896336Y,BX806955218,BX806955218R,BX806955220,BX806956226R,BX806956230,BX806956230R,BX806956234,BX806956238,BX806956248,BX806956252,BX806958256,Cache latency,CD8067302577901,CD8067302578001,CD8067303133605,CD8067303192101,CD8067303314400,CD8067303314700,CD8067303317801,CD8067303319201,CD8067303327601,CD8067303327701,CD8067303328000,CD8067303330302,CD8067303330402,CD8067303330702,CD8067303368800,CD8067303405200,CD8067303405400,CD8067303405500,CD8067303405600,CD8067303405700,CD8067303405800,CD8067303405900,CD8067303406000,CD8067303406100,CD8067303406200,CD8067303406500,CD8067303406600,CD8067303408800,CD8067303408900,CD8067303409000,CD8067303535601,CD8067303535700,CD8067303535900,CD8067303536100,CD8067303567703,CD8067303592500,CD8067303592600,CD8067303592700,CD8067303592800,CD8067303592900,CD8067303593000,CD8067303593100,CD8067303593300,CD8067303593400,CD8067303593600,CD8067303593700,CD8067303593800,CD8067303593900,CD8067303657201,CD8067303657302,CD8067303680501,CD8067303694600,CD8067303843000,CD8067303927300,CD8067303927400,CD8068904570101,CD8068904570201,CD8068904571501,CD8068904571601,CD8068904571901,CD8068904572001,CD8068904572101,CD8068904572204,CD8068904572302,CD8068904572401,CD8068904572501,CD8068904572601,CD8068904582501,CD8068904582702,CD8068904582803,CD8068904599101,CD8068904642802,CD8068904656703,CD8068904657302,CD8068904657502,CD8068904657601,CD8068904657701,CD8068904658201,CD8068904658602,CD8068904658702,CD8068904658802,CD8068904658902,CD8068904659101,CD8068904659201,CD8068904665802,CD8068904686504,CD8068904722302,CD8068904722404,CD8069504184102,CD8069504184202,CD8069504184502,CD8069504184602,CD8069504193301,CD8069504193501,CD8069504193701,CD8069504194301,CD8069504194401,CD8069504194501,CD8069504194601,CD8069504194701,CD8069504195101,CD8069504195201,CD8069504195301,CD8069504195401,CD8069504195501,CD8069504198002,CD8069504198101,CD8069504200902,CD8069504201001,CD8069504201101,CD8069504201201,CD8069504201401,CD8069504214002,CD8069504214102,CD8069504214202,CD8069504214302,CD8069504214601,CD8069504228001,CD8069504228101,CD8069504228201,CD8069504283006,CD8069504283104,CD8069504283204,CD8069504283304,CD8069504283404,CD8069504283503,CD8069504283604,CD8069504283704,CD8069504284203,CD8069504284302,CD8069504284704,CD8069504284804,CD8069504285004,CD8069504285204,CD8069504289900,CD8069504295701,CD8069504384601,CD8069504425200,CD8069504425301,CD8069504425402,CD8069504446300,CD8069504448800,CD8069504449000,CD8069504449101,CD8069504449301,CD8069504449401,CD8069504497400,CD8070604480301,CD8070604480401,CD8070604480501,CD8070604480601,CD8070604481002,CD8070604481101,CD8070604481201,CD8070604481301,CD8070604481501,CD8070604481600,CD8070604481601,CD8070604559701,CD8070604559801,CD8070604559900,CD8070604560002,Clock multiplier,CM8067303824101,Core stepping,CPUIDs,Data width,Die,Family,Fan/heatsink,Floating Point Unit,Frequency,Instruction set,Introduction date,Level 1 cache size,Level 2 cache size,Level 3 cache size,Low power features,Low power frequency,Manufacturing process,Market segment,Maximum operating temperature,Maximum turbo frequency,Microarchitecture,Model number,Multiprocessing,Physical memory,PK8071305072001,PK8071305072301,PK8071305072401,PK8071305072501,PK8071305072601,PK8071305072902,PK8071305073001,PK8071305073101,PK8071305073201,PK8071305073301,PK8071305074601,PK8071305074701,PK8071305074801,PK8071305074901,PK8071305075001,PK8071305075101,PK8071305075201,PK8071305075701,PK8071305075901,PK8071305076101,PK8071305118701,PK8071305118801,PK8071305120102,PK8071305120301,PK8071305120401,PK8071305120500,PK8071305120600,PK8071305120701,PK8071305120802,PK8071305120901,PK8071305121001,PK8071305121101,PK8071305121202,PK8071305121300,PK8071305121400,PK8071305121501,PK8071305121701,PK8071305121801,PK8071305121901,PK8071305122001,PK8071305122201,PK8071305122301,Platform,Price at introduction,Processor core,Security Features,Size,Socket,The number of CPU cores,The number of threads,Thermal Design Power,Type,Weight,"SourceUrl"
Intel-Xeon%206258R,"Intel Xeon Gold 6258R - CD8069504449301",10.4 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,27,,B1,,64 bit,,Intel Xeon Gold,,Integrated,2.7 GHz / 2700 MHz,x86,February 24. 2020,28 x 32 KB instruction caches 28 x 32 KB data caches,28 x 1 MB caches,38.5 MB cache,Enhanced SpeedStep technology,,0.014 micron,Server,74°C,4 GHz / 4000 MHz,Cascade Lake,6258R,Up to 2 processors,1 TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$3950,Cascade Lake-SP,NX / XD / Execute disable bit    TXT / Trusted Execution technology,2.99" x 2.22" / 7.6cm x 5.65cm,Socket 3647 / P0 / LGA3647-0,28,56,205 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206258R.html"
Intel-Xeon%206262,"Intel Xeon Gold 6262 - CD8069504184602",10.4 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,64 bit,,Intel Xeon Gold,,Integrated,1.9 GHz / 1900 MHz,x86,2nd quarter 2019,24 x 32 KB instruction caches 24 x 32 KB data caches,24 x 1 MB caches,33 MB cache,Enhanced SpeedStep technology,,0.014 micron,Server,91°C,3.6 GHz / 3600 MHz,Cascade Lake,6262,Up to 2 processors,1 TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cascade Lake-SP,NX / XD / Execute disable bit    TXT / Trusted Execution technology,2.99" x 2.22" / 7.6cm x 5.65cm,Socket 3647 / P0 / LGA3647-0,24,48,135 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206262.html"
Intel-Xeon%206262V,"Intel Xeon Gold 6262V - CD8069504285004",10.4 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,B1,50657,64 bit,,Intel Xeon Gold,,Integrated,1.9 GHz / 1900 MHz,x86,April 2. 2019,24 x 32 KB instruction caches 24 x 32 KB data caches,24 x 1 MB caches,33 MB cache,Enhanced SpeedStep technology,,0.014 micron,Server,91°C,3.6 GHz / 3600 MHz,Cascade Lake,6262V,Up to 4 processors,1 TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cascade Lake-SP,NX / XD / Execute disable bit    TXT / Trusted Execution technology,2.99" x 2.22" / 7.6cm x 5.65cm,Socket 3647 / P0 / LGA3647-0,24,48,135 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206262V.html"
Intel-Xeon%206268CL,"Intel Xeon Gold 6268CL",10.4 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,50657,64 bit,,Intel Xeon Gold,,Integrated,2.8 GHz / 2800 MHz,x86,,24 x 32 KB instruction caches 24 x 32 KB data caches,24 x 1 MB caches,33 MB cache,Enhanced SpeedStep technology,1200 MHz,0.014 micron,Server,,3.9 GHz / 3900 MHz,Cascade Lake,6268CL,Up to 2 processors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cascade Lake-SP,NX / XD / Execute disable bit,2.99" x 2.22" / 7.6cm x 5.65cm,Socket 3647 / P0 / LGA3647-0,24,48,205 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206268CL.html"
Intel-Xeon%206269Y,"Intel Xeon Gold 6269Y - CD8069504184102",10.4 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,B1,,64 bit,,Intel Xeon Gold,,Integrated,3.2 GHz / 3200 MHz,x86,2nd quarter 2019,22 x 32 KB instruction caches 22 x 32 KB data caches,22 x 1 MB caches,30.25 MB cache,Enhanced SpeedStep technology,,0.014 micron,Server,65°C,3.7 GHz / 3700 MHz,Cascade Lake,6269Y,Up to 2 processors,1 TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cascade Lake-SP,NX / XD / Execute disable bit    TXT / Trusted Execution technology,2.99" x 2.22" / 7.6cm x 5.65cm,Socket 3647 / P0 / LGA3647-0,22,44,240 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206269Y.html"
Intel-Xeon%206271C,"Intel Xeon Gold 6271C",10.4 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,50657,64 bit,,Intel Xeon Gold,,Integrated,2.6 GHz / 2600 MHz,x86,,24 x 32 KB instruction caches 24 x 32 KB data caches,24 x 1 MB caches,33 MB cache,Enhanced SpeedStep technology,,0.014 micron,Server,,3.9 GHz / 3900 MHz,Cascade Lake,6271C,Up to 2 processors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cascade Lake-SP,NX / XD / Execute disable bit,2.99" x 2.22" / 7.6cm x 5.65cm,Socket 3647 / P0 / LGA3647-0,24,48,165 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206271C.html"
Intel-Xeon%206312U,"Intel Xeon Gold 6312U - CD8068904658902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,M1,606A6,64 bit,HCC type,Intel Xeon Gold,,Integrated,2.4 GHz / 2400 MHz,x86,April 6. 2021,24 x 32 KB instruction caches 24 x 48 KB data caches,24 x 1.25 MB caches,36 MB shared cache,Enhanced SpeedStep technology,,0.010 micron,Server,80°C (case),3.6 GHz / 3600 MHz,Ice Lake,6312U,Uniprocessor,6 TB (DDR4 + Optane PMem 200. per socket) 4 TB (DDR4 memory. per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitley,$1450,Ice Lake-SP,NX / XD / Execute disable bit    SGX / Software Guard Extensions TXT / Trusted Execution technology Total Memory Encryption Crypto Acceleration,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-4,24,48,185 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206312U.html"
Intel-Xeon%206314U,"Intel Xeon Gold 6314U - CD8068904570101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,D1 D2,606A6,64 bit,XCC type,Intel Xeon Gold,,Integrated,2.3 GHz / 2300 MHz,x86,April 6. 2021,32 x 32 KB instruction caches 32 x 48 KB data caches,32 x 1.25 MB caches,48 MB shared cache,Enhanced SpeedStep technology,,0.010 micron,Server,81°C (case),3.4 GHz / 3400 MHz,Ice Lake,6314U,Uniprocessor,6 TB (DDR4 + Optane PMem 200. per socket) 4 TB (DDR4 memory. per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitley,$2600,Ice Lake-SP,NX / XD / Execute disable bit    SGX / Software Guard Extensions TXT / Trusted Execution technology Total Memory Encryption Crypto Acceleration,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-4,32,64,205 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206314U.html"
Intel-Xeon%206326,"Intel Xeon Gold 6326 - CD8068904657502",11.2 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,M1,606A6,64 bit,HCC type,Intel Xeon Gold,,Integrated,2.9 GHz / 2900 MHz,x86,April 6. 2021,16 x 32 KB instruction caches 16 x 48 KB data caches,16 x 1.25 MB caches,24 MB shared cache,Enhanced SpeedStep technology,,0.010 micron,Server,78°C (case),3.5 GHz / 3500 MHz,Ice Lake,6326,Up to 2 processors,6 TB (DDR4 + Optane PMem 200. per socket) 4 TB (DDR4 memory. per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitley,$1300,Ice Lake-SP,NX / XD / Execute disable bit    SGX / Software Guard Extensions TXT / Trusted Execution technology Total Memory Encryption Crypto Acceleration,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-4,16,32,185 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206326.html"
Intel-Xeon%206328H,"Intel Xeon Gold 6328H - CD8070604481201",10.4 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,28,,A1,,64 bit,,Intel Xeon Gold,,Integrated,2.8 GHz / 2800 MHz,x86,Jun 18. 2020,16 x 32 KB instruction caches 16 x 32 KB data caches,16 x 1 MB caches,22 MB shared cache,Enhanced SpeedStep technology,,0.014 micron,Server,,4.3 GHz / 4300 MHz,Cooper Lake,6328H,Up to 4 processors,1.12 TB (per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cedar Island,$1776,Cooper Lake-SP,NX / XD / Execute disable bit    MPX / Memory Protection Extensions,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-5,16,32,165 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206328H.html"
Intel-Xeon%206328HL,"Intel Xeon Gold 6328HL - CD8070604481301",10.4 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,A1,,64 bit,,Intel Xeon Gold,,Integrated,2.8 GHz / 2800 MHz,x86,Jun 18. 2020,16 x 32 KB instruction caches 16 x 32 KB data caches,16 x 1 MB caches,22 MB shared cache,Enhanced SpeedStep technology,,0.014 micron,Server,,4.3 GHz / 4300 MHz,Cooper Lake,6328HL,Up to 4 processors,4.5 TB (per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cedar Island,$4779,Cooper Lake-SP,NX / XD / Execute disable bit    MPX / Memory Protection Extensions,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-5,16,32,165 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206328HL.html"
Intel-Xeon%206330,"Intel Xeon Gold 6330 - CD8068904572101 / BX806896330",11.2 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,D1 D2,606A6,64 bit,XCC type,Intel Xeon Gold,,Integrated,2 GHz / 2000 MHz,x86,April 6. 2021,28 x 32 KB instruction caches 28 x 48 KB data caches,28 x 1.25 MB caches,42 MB shared cache,Enhanced SpeedStep technology,,0.010 micron,Server,86°C (case),3.1 GHz / 3100 MHz,Ice Lake,6330,Up to 2 processors,6 TB (DDR4 + Optane PMem 200. per socket) 4 TB (DDR4 memory. per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitley,$1894,Ice Lake-SP,NX / XD / Execute disable bit    SGX / Software Guard Extensions TXT / Trusted Execution technology Total Memory Encryption Crypto Acceleration,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-4,28,56,205 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206330.html"
Intel-Xeon%206330H,"Intel Xeon Gold 6330H - CD8070604560002",10.4 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,A1,,64 bit,,Intel Xeon Gold,,Integrated,2 GHz / 2000 MHz,x86,3rd quarter 2020,24 x 32 KB instruction caches 24 x 32 KB data caches,24 x 1 MB caches,33 MB shared cache,Enhanced SpeedStep technology,,0.014 micron,Server,,3.7 GHz / 3700 MHz,Cooper Lake,6330H,Up to 4 processors,1.12 TB (per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cedar Island,$1894,Cooper Lake-SP,NX / XD / Execute disable bit    MPX / Memory Protection Extensions,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-5,24,48,150 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206330H.html"
Intel-Xeon%206330N,"Intel Xeon Gold 6330N - CD8068904582501",11.2 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,D1 D2,606A6,64 bit,XCC type,Intel Xeon Gold,,Integrated,2.2 GHz / 2200 MHz,x86,April 6. 2021,28 x 32 KB instruction caches 28 x 48 KB data caches,28 x 1.25 MB caches,42 MB shared cache,Enhanced SpeedStep technology,,0.010 micron,Server,86°C (case),3.4 GHz / 3400 MHz,Ice Lake,6330N,Up to 2 processors,6 TB (DDR4 + Optane PMem 200. per socket) 4 TB (DDR4 memory. per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitley,$2029,Ice Lake-SP,NX / XD / Execute disable bit    SGX / Software Guard Extensions TXT / Trusted Execution technology Total Memory Encryption Crypto Acceleration,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-4,28,56,165 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206330N.html"
Intel-Xeon%206334,"Intel Xeon Gold 6334 - CD8068904657601",11.2 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,M1,606A6,64 bit,HCC type,Intel Xeon Gold,,Integrated,3.6 GHz / 3600 MHz,x86,April 6. 2021,8 x 32 KB instruction caches 8 x 48 KB data caches,8 x 1.25 MB caches,18 MB shared cache,Enhanced SpeedStep technology,,0.010 micron,Server,69°C (case),3.7 GHz / 3700 MHz,Ice Lake,6334,Up to 2 processors,6 TB (DDR4 + Optane PMem 200. per socket) 4 TB (DDR4 memory. per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitley,$2214,Ice Lake-SP,NX / XD / Execute disable bit    SGX / Software Guard Extensions TXT / Trusted Execution technology Total Memory Encryption Crypto Acceleration,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-4,8,16,165 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206334.html"
Intel-Xeon%206336Y,"Intel Xeon Gold 6336Y - CD8068904658702 / BX806896336Y",11.2 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,M1,606A6,64 bit,HCC type,Intel Xeon Gold,,Integrated,2.4 GHz / 2400 MHz,x86,April 6. 2021,24 x 32 KB instruction caches 24 x 48 KB data caches,24 x 1.25 MB caches,36 MB shared cache,Enhanced SpeedStep technology,,0.010 micron,Server,80°C (case),3.6 GHz / 3600 MHz,Ice Lake,6336Y,Up to 2 processors,6 TB (DDR4 + Optane PMem 200. per socket) 4 TB (DDR4 memory. per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitley,$1977,Ice Lake-SP,NX / XD / Execute disable bit    SGX / Software Guard Extensions TXT / Trusted Execution technology Total Memory Encryption Crypto Acceleration,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-4,24,48,185 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206336Y.html"
Intel-Xeon%206338,"Intel Xeon Gold 6338 - CD8068904572501",11.2 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,D1 D2,606A6,64 bit,XCC type,Intel Xeon Gold,,Integrated,2 GHz / 2000 MHz,x86,April 6. 2021,32 x 32 KB instruction caches 32 x 48 KB data caches,32 x 1.25 MB caches,48 MB shared cache,Enhanced SpeedStep technology,,0.010 micron,Server,81°C (case),3.2 GHz / 3200 MHz,Ice Lake,6338,Up to 2 processors,6 TB (DDR4 + Optane PMem 200. per socket) 4 TB (DDR4 memory. per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitley,$2612,Ice Lake-SP,NX / XD / Execute disable bit    SGX / Software Guard Extensions TXT / Trusted Execution technology Total Memory Encryption Crypto Acceleration,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-4,32,64,205 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206338.html"
Intel-Xeon%206338N,"Intel Xeon Gold 6338N - CD8068904722302",11.2 GT/s Ultra Path Interconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 (L1 cache) 14 (L2 cache),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,D1 D2,606A6,64 bit,XCC type,Intel Xeon Gold,,Integrated,2.2 GHz / 2200 MHz,x86,April 6. 2021,32 x 32 KB instruction caches 32 x 48 KB data caches,32 x 1.25 MB caches,48 MB shared cache,Enhanced SpeedStep technology,,0.010 micron,Server,83°C (case),3.5 GHz / 3500 MHz,Ice Lake,6338N,Up to 2 processors,6 TB (DDR4 + Optane PMem 200. per socket) 4 TB (DDR4 memory. per socket),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitley,$2795,Ice Lake-SP,NX / XD / Execute disable bit    SGX / Software Guard Extensions TXT / Trusted Execution technology Total Memory Encryption Crypto Acceleration,3.05" x 2.22" / 7.75cm x 5.65cm,Socket LGA4189-4,32,64,185 Watt,CPU / Microprocessor,,"https://www.cpu-world.com/CPUs/Xeon/Intel-Xeon%206338N.html"
